country,year,Population,Population_density,Net_migration,Migration_percentage,iso3c,iso2c,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude
Euro area,2018,346153001.0,129.1614741,1013915.0,0.00292909492932577,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2017,345370612.0,128.8721073,869679.0,0.00251810365382217,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2016,344683796.0,128.5812085,767714.0,0.00222729936512594,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2015,343718279.0,128.239803,662689.0,0.0019280004599348,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2014,342725321.0,127.8414604,472321.0,0.0013781327817328,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2013,341584506.0,127.4153212,355564.0,0.0010409254335441,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2012,340450693.0,127.0587707,519076.0,0.00152467306036589,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2011,339722971.0,126.8018354,647880.0,0.00190708328639925,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2010,340467048.0,127.0717748,726185.0,0.00213290832186496,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2009,339682801.0,126.8411545,825964.0,0.00243157439107433,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2008,338599969.0,126.4330178,1284813.0,0.00379448646671317,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2007,336971054.0,125.7994726,1743051.0,0.00517270246007539,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2006,335250759.0,125.1600483,1332598.0,0.00397492910672276,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2005,333709006.0,124.5551662,1301691.0,0.00390067686695875,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2004,332006792.0,123.9133486,1453784.0,0.00437877788958004,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2003,330208234.0,123.2246048,1479070.0,0.00447920387109426,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2002,328443707.0,122.5858026,1292929.0,0.0039365315043165,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Euro area,2001,326862028.0,122.0173285,564023.0,0.00172556905264015,EMU,XC,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2021,923564027.0,33.65665574,1242327.0,0.00134514442278077,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2020,922353365.0,33.61276208,1259036.0,0.00136502564827743,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2019,920277481.0,33.53210209,1314636.0,0.00142852131790889,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2018,917380453.0,33.42632839,1142576.0,0.00124547672262208,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2017,914078289.0,33.30682966,1026421.0,0.00112290272326991,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2016,910633273.0,33.18041254,1586627.0,0.00174233365619619,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2015,906695444.0,33.03735844,1514027.0,0.00166982972068402,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2014,902670860.0,32.89584275,1504844.0,0.00166710156124902,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2013,898607432.0,32.74727897,1196323.0,0.00133130770723472,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2012,894660467.0,32.60497291,1315534.0,0.00147042822224087,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2011,891329416.0,32.48374088,1121738.0,0.00125849992142523,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2010,889169629.0,32.40483112,1084683.0,0.00121988309611955,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2009,885659803.0,32.27837302,1275263.0,0.00143990163681392,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2008,882088404.0,32.14925183,1607078.0,0.00182190128870575,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2007,878456268.0,32.01517173,2002467.0,0.00227952952576576,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2006,875627934.0,31.91190962,1518429.0,0.00173410296889866,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2005,872913705.0,31.92541792,1466088.0,0.00167953371748241,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2004,870270838.0,31.82866708,1622028.0,0.00186381977790688,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2003,867701442.0,31.73467699,1644364.0,0.00189508040485658,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2002,865474170.0,31.65380622,1312672.0,0.00151670846514113,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia,2001,863909133.0,31.59575517,487394.0,0.000564172760053458,ECS,Z7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2021,401682855.0,17.93769727,92645.0,0.000230642156733326,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2020,400061023.0,17.86532192,105919.0,0.000264757109317295,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2019,398690076.0,17.8015013,-177605.0,-0.000445471333979228,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2018,396674671.0,17.71147683,-234824.0,-0.000591981331724606,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2017,394705361.0,17.62360898,-214294.0,-0.000542921432475805,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2016,392579664.0,17.52870358,442175.0,0.00112633190291792,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2015,390267733.0,17.42548196,455986.0,0.0011683927761458,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2014,387912182.0,17.3240348,592084.0,0.00152633515386737,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2013,385623200.0,17.22093668,396828.0,0.00102905634308309,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2012,383374474.0,17.12052891,331662.0,0.000865112370522613,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2011,381328678.0,17.02916126,45241.0,0.000118640434381386,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2010,379079046.0,16.92864328,-39193.0,-0.000103390045990566,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2009,376867673.0,16.82984801,56929.0,0.000151058326512393,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2008,375012208.0,16.74692012,-50803.0,-0.000135470256477623,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2007,373485209.0,16.6780601,-80104.0,-0.000214477034350241,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2006,372780224.0,16.64648444,-81288.0,-0.000218058777710268,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2005,372077135.0,16.6875787,-96327.0,-0.000258889867016418,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2004,371533136.0,16.66324922,-102569.0,-0.00027606958858173,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2003,371072025.0,16.64274382,-86606.0,-0.000233394042571654,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2002,370807684.0,16.63088577,-208464.0,-0.000562188997140631,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (excluding high income),2001,370739184.0,16.6268135,-273951.0,-0.000738931874004448,ECA,7E,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2021,462431038.0,20.11850054,66551.0,0.00014391551286832,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2020,461273023.0,20.06814829,80824.0,0.000175219438315168,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2019,460092452.0,20.01395362,-218512.0,-0.000474930634158719,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2018,458211234.0,19.93202866,-314596.0,-0.000686574175088863,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2017,456393433.0,19.8530053,-288666.0,-0.000632493763335985,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2016,454426367.0,19.76744614,362637.0,0.000798010472838606,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2015,452273365.0,19.67379788,367540.0,0.000812650110403914,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2014,450071285.0,19.58211362,534556.0,0.0011877140751159,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2013,447902778.0,19.48682735,343508.0,0.000766925361646227,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2012,445763231.0,19.39375849,287660.0,0.000645320161007178,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2011,443820083.0,19.30907541,-23055.0,-5.19467254482037E-05,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2010,441664138.0,19.2152752,-165825.0,-0.000375454979774699,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2009,439691944.0,19.12941778,-61918.0,-0.000140821320119524,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2008,437985547.0,19.05521919,-212689.0,-0.000485607348134709,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2007,436798968.0,19.0028446,-239236.0,-0.000547702759224467,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2006,436426410.0,18.98645731,-256271.0,-0.000587203235477889,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2005,435872410.0,19.04293849,-251418.0,-0.000576815586928294,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2004,435471706.0,19.02549188,-231899.0,-0.000532523690528817,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2003,435154320.0,19.01193697,-215465.0,-0.000495146181703998,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2002,435070718.0,19.00834999,-343997.0,-0.000790669161972881,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
Europe & Central Asia (IDA & IBRD countries),2001,435418872.0,19.0225794,-400386.0,-0.000919542136887443,TEC,T7,Aggregates,,Aggregates,Aggregates,,,
European Union,2021,447178112.0,111.8901445,910755.0,0.00203667168754449,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2020,447692315.0,112.0225221,872273.0,0.00194837608503509,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2019,447367191.0,111.9414092,1192639.0,0.00266590627116417,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2018,447001100.0,111.8465587,1075197.0,0.00240535649688557,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2017,446215182.0,111.6508438,920207.0,0.00206224941938439,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2016,445515422.0,111.4556289,788042.0,0.00176883214606205,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2015,444570054.0,111.2300432,692113.0,0.00155681426081838,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2014,443601373.0,110.9703722,526035.0,0.0011858281601847,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2013,442496175.0,110.7145983,396229.0,0.000895440508610046,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2012,441419873.0,110.4837409,587283.0,0.00133044077967916,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2011,440769682.0,110.3251372,677777.0,0.001537712387396,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2010,441552554.0,110.5184851,720366.0,0.00163143887058119,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2009,440934530.0,110.3994812,825168.0,0.00187140707714589,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2008,439892213.0,110.1641506,1231121.0,0.00279868786856656,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2007,438484072.0,109.7961384,1682488.0,0.0038370561382672,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2006,437014860.0,109.4268787,1257909.0,0.0028784124182871,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2005,435600393.0,109.0546789,1238908.0,0.00284413884814837,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2004,434059923.0,108.6611256,1416131.0,0.0032625241930018,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2003,432434810.0,108.2472547,1438983.0,0.0033276298917749,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2002,430898141.0,107.8756107,1235010.0,0.00286612979376952,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
European Union,2001,429910140.0,107.5962093,519142.0,0.00120755932856108,EUU,EU,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2021,1001844479.0,48.97963658,-1269284.0,-0.00126694714260136,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2020,979763631.0,47.90012753,-499924.0,-0.000510249599170925,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2019,957785553.0,46.82547221,-1470507.0,-0.00153531967087417,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2018,936721531.0,45.79569422,-1882885.0,-0.0020100797704414,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2017,916427867.0,44.80369303,-2323259.0,-0.00253512478576778,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2016,896272698.0,43.81824868,-1476682.0,-0.00164758114722802,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2015,876436311.0,42.84784729,-2270270.0,-0.00259034224336239,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2014,857018106.0,41.89862606,-1763697.0,-0.00205794601963753,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2013,837410155.0,40.93986214,-1097458.0,-0.00131053820334911,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2012,817412582.0,39.96161204,-479370.0,-0.0005864480319438,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2011,797785010.0,39.23953204,-1209500.0,-0.00151607260707994,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2010,778717407.0,38.30178986,-648956.0,-0.000833365215887616,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2009,759795159.0,37.37095237,-439000.0,-0.000577787308592209,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2008,741306396.0,36.45614331,-316340.0,-0.000426733131815579,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2007,723853346.0,35.59738178,-1355483.0,-0.00187259340236578,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2006,707149927.0,34.77607814,-863566.0,-0.00122119223523585,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2005,690401342.0,33.95265693,-128484.0,-0.000186100449381803,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2004,674005044.0,33.14635845,-505638.0,-0.000750199133524585,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2003,658026690.0,32.59854132,-57315.0,-8.71013301907252E-05,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2002,641818620.0,31.79529674,818500.0,0.00127528241545874,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Fragile and conflict affected situations,2001,626414685.0,31.03217997,-713052.0,-0.0011383066474567,FCS,F1,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2021,861156745.0,44.40150197,-537784.0,-0.000624490260480976,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2020,838066650.0,43.2109697,60641.0,7.23582068323563E-05,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2019,815100831.0,42.02674478,-472979.0,-0.000580270540786628,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2018,792615894.0,40.86744324,-243350.0,-0.000307021347719782,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2017,770390212.0,39.72151328,50447.0,6.54823999762863E-05,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2016,748356635.0,38.5854328,370860.0,0.000495565860787751,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2015,727129254.0,37.49095952,-589781.0,-0.000811108887114037,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2014,706617213.0,36.43345454,-34392.0,-4.86713306260768E-05,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2013,686620331.0,35.4023221,-625153.0,-0.000910478428580059,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2012,667520863.0,34.41748148,-927382.0,-0.00138929290663983,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2011,648927117.0,32.60478241,-774337.0,-0.00119325726990693,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2010,630953183.0,31.70214839,-1201553.0,-0.00190434573019659,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2009,613535903.0,30.82808508,-937537.0,-0.00152808824294672,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2008,596301357.0,29.96215674,-609343.0,-0.00102187089270702,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2007,579864063.0,29.13618217,-1558277.0,-0.00268731431973565,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2006,563930944.0,28.33566362,-695753.0,-0.00123375567062338,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2005,547936900.0,27.53200499,-342704.0,-0.000625444280171676,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2004,532571131.0,26.75998699,-832272.0,-0.00156274336244485,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2003,517663749.0,26.20658855,-266275.0,-0.000514378301579699,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2002,502494432.0,25.43864594,646391.0,0.00128636450244288,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
Heavily indebted poor countries (HIPC),2001,488040621.0,24.70692563,-802955.0,-0.00164526263890644,HPC,XE,Aggregates,,Aggregates,Aggregates,,,
High income,2021,1241268556.0,35.19687965,2122893.0,0.00171026083738159,HIC,XD,Aggregates,,Aggregates,Aggregates,,,
